Local time,Open,High,Low,Close,Volume
17.01.2017 00:00:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:01:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:02:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:03:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:04:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:05:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:06:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:07:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:08:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:09:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:10:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:11:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:12:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:13:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:14:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:15:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:16:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:17:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:18:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:19:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:20:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:21:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:22:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:23:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:24:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:25:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:26:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:27:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:28:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:29:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:30:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:31:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:32:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:33:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:34:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:35:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:36:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:37:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:38:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:39:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:40:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:41:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:42:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:43:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:44:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:45:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:46:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:47:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:48:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:49:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:50:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:51:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:52:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:53:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:54:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:55:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:56:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:57:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:58:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 00:59:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:00:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:01:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:02:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:03:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:04:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:05:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:06:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:07:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:08:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:09:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:10:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:11:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:12:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:13:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:14:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:15:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:16:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:17:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:18:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:19:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:20:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:21:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:22:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:23:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:24:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:25:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:26:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:27:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:28:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:29:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:30:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:31:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:32:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:33:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:34:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:35:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:36:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:37:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:38:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:39:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:40:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:41:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:42:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:43:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:44:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:45:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:46:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:47:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:48:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:49:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:50:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:51:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:52:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:53:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:54:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:55:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:56:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:57:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:58:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 01:59:00.000,2271.473,2271.473,2271.473,2271.473,0
17.01.2017 02:00:00.000,2269.667,2269.721,2269.518,2269.636,72.9
17.01.2017 02:01:00.000,2269.640,2269.640,2269.397,2269.543,98.25
17.01.2017 02:02:00.000,2269.555,2269.555,2269.509,2269.543,53.12
17.01.2017 02:03:00.000,2269.526,2269.584,2269.526,2269.584,34.86
17.01.2017 02:04:00.000,2269.571,2269.681,2269.552,2269.621,77.77
17.01.2017 02:05:00.000,2269.623,2269.655,2269.593,2269.635,52.76
17.01.2017 02:06:00.000,2269.653,2269.782,2269.639,2269.719,55.43
17.01.2017 02:07:00.000,2269.732,2269.748,2269.719,2269.722,54.78
17.01.2017 02:08:00.000,2269.724,2269.782,2269.722,2269.757,29.6
17.01.2017 02:09:00.000,2269.747,2269.960,2269.747,2269.949,50.12
17.01.2017 02:10:00.000,2269.958,2270.004,2269.944,2270.004,30.19
17.01.2017 02:11:00.000,2270.005,2270.005,2269.835,2269.896,54.39
17.01.2017 02:12:00.000,2269.913,2269.982,2269.855,2269.876,57.82
17.01.2017 02:13:00.000,2269.876,2269.893,2269.841,2269.841,25.41
17.01.2017 02:14:00.000,2269.840,2269.976,2269.788,2269.976,56.47
17.01.2017 02:15:00.000,2269.958,2269.997,2269.958,2269.980,26.56
17.01.2017 02:16:00.000,2269.971,2270.035,2269.971,2270.020,28.22
17.01.2017 02:17:00.000,2270.020,2270.034,2270.010,2270.015,10.89
17.01.2017 02:18:00.000,2270.026,2270.059,2270.009,2270.042,35.06
17.01.2017 02:19:00.000,2270.045,2270.052,2269.997,2270.006,39.84
17.01.2017 02:20:00.000,2270.009,2270.055,2270.008,2270.038,54.78
17.01.2017 02:21:00.000,2270.054,2270.054,2270.034,2270.036,30.36
17.01.2017 02:22:00.000,2270.041,2270.052,2269.961,2269.966,22.99
17.01.2017 02:23:00.000,2269.974,2269.976,2269.841,2269.937,70.71
17.01.2017 02:24:00.000,2269.946,2269.960,2269.910,2269.945,58.1
17.01.2017 02:25:00.000,2269.946,2270.008,2269.916,2269.964,63.08
17.01.2017 02:26:00.000,2269.977,2269.977,2269.827,2269.844,58.75
17.01.2017 02:27:00.000,2269.844,2269.877,2269.833,2269.874,30.39
17.01.2017 02:28:00.000,2269.865,2269.865,2269.844,2269.862,21.78
17.01.2017 02:29:00.000,2269.862,2269.907,2269.832,2269.907,28.25
17.01.2017 02:30:00.000,2269.907,2269.996,2269.907,2269.966,62.63
17.01.2017 02:31:00.000,2269.967,2270.003,2269.884,2269.894,59.17
17.01.2017 02:32:00.000,2269.894,2269.894,2269.732,2269.745,35.17
17.01.2017 02:33:00.000,2269.736,2269.761,2269.725,2269.735,52.22
17.01.2017 02:34:00.000,2269.735,2269.764,2269.731,2269.731,26.11
17.01.2017 02:35:00.000,2269.707,2269.739,2269.531,2269.564,49.07
17.01.2017 02:36:00.000,2269.566,2269.574,2269.420,2269.566,51.46
17.01.2017 02:37:00.000,2269.563,2269.750,2269.561,2269.748,52.25
17.01.2017 02:38:00.000,2269.740,2269.749,2269.685,2269.694,46.48
17.01.2017 02:39:00.000,2269.696,2269.995,2269.696,2269.995,56.45
17.01.2017 02:40:00.000,2269.995,2270.081,2269.995,2270.078,31.54
17.01.2017 02:41:00.000,2270.078,2270.110,2270.052,2270.097,41.22
17.01.2017 02:42:00.000,2270.104,2270.168,2270.060,2270.077,57.99
17.01.2017 02:43:00.000,2270.071,2270.158,2270.057,2270.148,60.55
17.01.2017 02:44:00.000,2270.148,2270.161,2270.066,2270.084,29.29
17.01.2017 02:45:00.000,2270.084,2270.140,2270.058,2270.076,44.71
17.01.2017 02:46:00.000,2270.085,2270.141,2269.999,2270.009,43.92
17.01.2017 02:47:00.000,2270.019,2270.039,2269.864,2269.864,52.53
17.01.2017 02:48:00.000,2269.867,2269.947,2269.867,2269.941,40.01
17.01.2017 02:49:00.000,2269.935,2269.988,2269.931,2269.984,35.17
17.01.2017 02:50:00.000,2269.987,2270.033,2269.947,2269.983,41.5
17.01.2017 02:51:00.000,2270.012,2270.048,2269.817,2269.817,55.26
17.01.2017 02:52:00.000,2269.805,2269.934,2269.805,2269.857,85.05
17.01.2017 02:53:00.000,2269.863,2269.864,2269.712,2269.712,57.06
17.01.2017 02:54:00.000,2269.724,2269.787,2269.724,2269.737,42.71
17.01.2017 02:55:00.000,2269.719,2269.964,2269.708,2269.964,82.14
17.01.2017 02:56:00.000,2269.967,2269.974,2269.900,2269.903,58.86
17.01.2017 02:57:00.000,2269.906,2270.034,2269.905,2269.976,48.9
17.01.2017 02:58:00.000,2269.982,2270.143,2269.975,2270.025,51.32
17.01.2017 02:59:00.000,2270.025,2270.208,2270.018,2270.157,67.16
17.01.2017 03:00:00.000,2270.118,2270.281,2269.734,2270.269,189.73
17.01.2017 03:01:00.000,2270.278,2270.304,2270.049,2270.070,143.98
17.01.2017 03:02:00.000,2270.070,2270.141,2269.799,2269.800,135.69
17.01.2017 03:03:00.000,2269.812,2269.881,2269.179,2269.204,123.92
17.01.2017 03:04:00.000,2269.201,2269.770,2269.201,2269.510,120.62
17.01.2017 03:05:00.000,2269.509,2269.512,2268.356,2268.356,171.64
17.01.2017 03:06:00.000,2268.464,2268.818,2268.454,2268.692,166.01
17.01.2017 03:07:00.000,2268.695,2269.021,2268.631,2268.984,169.95
17.01.2017 03:08:00.000,2268.996,2269.236,2268.872,2269.008,168.08
17.01.2017 03:09:00.000,2268.994,2269.061,2268.940,2269.004,127.82
17.01.2017 03:10:00.000,2268.997,2269.129,2268.989,2269.042,115.02
17.01.2017 03:11:00.000,2269.044,2269.279,2269.036,2269.245,132.67
17.01.2017 03:12:00.000,2269.248,2269.456,2269.223,2269.328,134.82
17.01.2017 03:13:00.000,2269.335,2269.363,2269.032,2269.032,129.06
17.01.2017 03:14:00.000,2269.041,2269.064,2268.979,2269.003,83
17.01.2017 03:15:00.000,2268.995,2269.068,2268.577,2268.590,112.91
17.01.2017 03:16:00.000,2268.576,2268.749,2267.965,2267.979,156.35
17.01.2017 03:17:00.000,2267.980,2268.182,2267.976,2268.032,161.26
17.01.2017 03:18:00.000,2268.032,2268.376,2268.032,2268.265,124.7
17.01.2017 03:19:00.000,2268.274,2268.327,2267.992,2268.026,101.26
17.01.2017 03:20:00.000,2268.032,2268.086,2266.759,2267.115,171.42
17.01.2017 03:21:00.000,2267.148,2267.318,2267.129,2267.257,155.03
17.01.2017 03:22:00.000,2267.273,2267.341,2267.050,2267.110,162.91
17.01.2017 03:23:00.000,2267.100,2267.131,2267.003,2267.024,160.01
17.01.2017 03:24:00.000,2267.033,2267.040,2266.814,2267.027,132.27
17.01.2017 03:25:00.000,2267.025,2267.042,2267.004,2267.037,119.52
17.01.2017 03:26:00.000,2267.040,2267.515,2267.031,2267.512,168.89
17.01.2017 03:27:00.000,2267.519,2267.532,2267.324,2267.383,94.93
17.01.2017 03:28:00.000,2267.383,2267.488,2267.237,2267.307,94.52
17.01.2017 03:29:00.000,2267.294,2267.467,2267.109,2267.116,96.48
17.01.2017 03:30:00.000,2267.090,2267.090,2266.796,2266.797,119.24
17.01.2017 03:31:00.000,2266.805,2266.834,2266.569,2266.802,99.94
17.01.2017 03:32:00.000,2266.802,2266.848,2266.771,2266.839,84.66
17.01.2017 03:33:00.000,2266.839,2266.868,2266.784,2266.855,103.4
17.01.2017 03:34:00.000,2266.845,2266.942,2266.793,2266.825,122.34
17.01.2017 03:35:00.000,2266.835,2266.972,2266.781,2266.938,148.91
17.01.2017 03:36:00.000,2266.953,2267.010,2266.933,2267.010,81.34
17.01.2017 03:37:00.000,2267.003,2267.727,2266.977,2267.727,97.2
17.01.2017 03:38:00.000,2267.715,2267.807,2267.344,2267.411,132.36
17.01.2017 03:39:00.000,2267.422,2267.727,2267.414,2267.521,102.19
17.01.2017 03:40:00.000,2267.531,2267.554,2266.633,2266.762,107.3
17.01.2017 03:41:00.000,2266.760,2267.146,2266.737,2267.127,135.53
17.01.2017 03:42:00.000,2267.127,2267.242,2267.127,2267.231,74.7
17.01.2017 03:43:00.000,2267.226,2267.228,2267.035,2267.043,69.27
17.01.2017 03:44:00.000,2267.052,2267.121,2267.042,2267.050,65.36
17.01.2017 03:45:00.000,2267.057,2267.183,2267.047,2267.182,89.54
17.01.2017 03:46:00.000,2267.163,2267.237,2267.055,2267.233,84.87
17.01.2017 03:47:00.000,2267.230,2267.273,2267.222,2267.271,68.82
17.01.2017 03:48:00.000,2267.245,2267.327,2267.244,2267.317,81.34
17.01.2017 03:49:00.000,2267.312,2267.527,2267.307,2267.493,102.18
17.01.2017 03:50:00.000,2267.484,2267.576,2267.481,2267.550,73.04
17.01.2017 03:51:00.000,2267.552,2267.590,2267.058,2267.102,132.84
17.01.2017 03:52:00.000,2267.122,2267.351,2267.122,2267.271,101.63
17.01.2017 03:53:00.000,2267.281,2267.579,2267.259,2267.566,114.86
17.01.2017 03:54:00.000,2267.568,2267.568,2267.268,2267.344,104.13
17.01.2017 03:55:00.000,2267.346,2267.540,2267.300,2267.517,83.65
17.01.2017 03:56:00.000,2267.522,2267.771,2267.522,2267.758,139.95
17.01.2017 03:57:00.000,2267.758,2268.260,2267.718,2268.229,111.69
17.01.2017 03:58:00.000,2268.240,2268.240,2267.994,2268.040,108.83
17.01.2017 03:59:00.000,2268.027,2268.074,2267.967,2267.975,76.36
17.01.2017 04:00:00.000,2267.975,2268.016,2267.774,2268.012,103.74
17.01.2017 04:01:00.000,2267.993,2268.030,2267.818,2267.895,83.06
17.01.2017 04:02:00.000,2267.900,2268.140,2267.810,2268.102,84.58
17.01.2017 04:03:00.000,2268.105,2268.244,2268.073,2268.109,76.16
17.01.2017 04:04:00.000,2268.102,2268.239,2268.015,2268.218,93.47
17.01.2017 04:05:00.000,2268.221,2268.245,2268.061,2268.139,102
17.01.2017 04:06:00.000,2268.140,2268.367,2268.119,2268.366,96.17
17.01.2017 04:07:00.000,2268.343,2268.362,2268.097,2268.113,85.96
17.01.2017 04:08:00.000,2268.134,2268.378,2268.134,2268.378,81.09
17.01.2017 04:09:00.000,2268.366,2268.398,2268.270,2268.270,61.85
17.01.2017 04:10:00.000,2268.276,2268.296,2268.022,2268.026,86.94
17.01.2017 04:11:00.000,2268.036,2268.036,2267.990,2268.001,53.88
17.01.2017 04:12:00.000,2267.996,2268.057,2267.810,2268.045,102.34
17.01.2017 04:13:00.000,2268.045,2268.272,2268.045,2268.257,79.1
17.01.2017 04:14:00.000,2268.266,2268.266,2268.085,2268.085,68.82
17.01.2017 04:15:00.000,2268.086,2268.109,2267.955,2268.107,107.31
17.01.2017 04:16:00.000,2268.099,2268.099,2267.599,2267.599,90.71
17.01.2017 04:17:00.000,2267.576,2267.599,2267.509,2267.512,84.66
17.01.2017 04:18:00.000,2267.523,2267.536,2267.190,2267.318,125.71
17.01.2017 04:19:00.000,2267.317,2267.417,2267.292,2267.332,112.3
17.01.2017 04:20:00.000,2267.340,2267.367,2267.313,2267.338,116.23
17.01.2017 04:21:00.000,2267.347,2267.762,2267.347,2267.738,98.61
17.01.2017 04:22:00.000,2267.757,2267.867,2267.736,2267.803,85.29
17.01.2017 04:23:00.000,2267.808,2267.847,2267.767,2267.787,104.58
17.01.2017 04:24:00.000,2267.806,2267.862,2267.763,2267.847,88.15
17.01.2017 04:25:00.000,2267.845,2267.864,2267.751,2267.855,78.67
17.01.2017 04:26:00.000,2267.846,2268.587,2267.846,2268.562,108.4
17.01.2017 04:27:00.000,2268.568,2268.613,2268.260,2268.265,62.07
17.01.2017 04:28:00.000,2268.265,2268.449,2268.265,2268.331,77.75
17.01.2017 04:29:00.000,2268.328,2268.475,2268.255,2268.463,84.38
17.01.2017 04:30:00.000,2268.455,2268.497,2268.355,2268.383,95.64
17.01.2017 04:31:00.000,2268.381,2268.494,2268.358,2268.482,53.91
17.01.2017 04:32:00.000,2268.472,2268.484,2268.338,2268.467,90.01
17.01.2017 04:33:00.000,2268.462,2268.470,2268.186,2268.199,108.21
17.01.2017 04:34:00.000,2268.187,2268.483,2268.187,2268.371,88.32
17.01.2017 04:35:00.000,2268.370,2268.522,2268.311,2268.343,92.68
17.01.2017 04:36:00.000,2268.329,2268.373,2268.077,2268.160,76.26
17.01.2017 04:37:00.000,2268.174,2268.318,2268.079,2268.214,96.29
17.01.2017 04:38:00.000,2268.208,2268.318,2268.207,2268.298,56.44
17.01.2017 04:39:00.000,2268.304,2268.720,2268.304,2268.615,106.92
17.01.2017 04:40:00.000,2268.612,2268.612,2268.479,2268.506,98.7
17.01.2017 04:41:00.000,2268.550,2268.732,2268.488,2268.713,99.62
17.01.2017 04:42:00.000,2268.721,2269.000,2268.702,2268.835,61.44
17.01.2017 04:43:00.000,2268.846,2268.846,2268.280,2268.280,84.52
17.01.2017 04:44:00.000,2268.280,2268.282,2267.810,2267.825,77.14
17.01.2017 04:45:00.000,2267.825,2267.936,2267.786,2267.860,83.99
17.01.2017 04:46:00.000,2267.840,2267.873,2267.604,2267.604,91.95
17.01.2017 04:47:00.000,2267.570,2267.717,2267.551,2267.570,92.26
